n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",0.0001,m2,0,100000,99093,0,0,527,0.9961798679038533,0.0,0,0.33948078588582575
4,x,3,"['z', 'x', 'x', 'x']",0.0005,m2,0,100000,95485,0,0,2637,0.9807113585242854,0.0,0,0.4898246540687978
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,100000,40458,1,2,39160,0.6649901380670612,2.4716990459250354e-05,0,4.611861766083166
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,100000,27120,0,0,39025,0.44477244772447727,0.0,0,3.388773151906207
4,x,2,"['x', 'x', 'x', 'x']",0.005,m2,0,100000,51957,0,0,22441,0.6699029126213593,0.0,0,2.5866039937827736
4,x,2,"['x', 'x', 'x', 'x']",0.0005,m2,0,100000,93607,0,0,2632,0.9613733464793361,0.0,0,0.4909819387830794
4,x,3,"['z', 'x', 'x', 'x']",0.001,m2,0,100000,91279,0,0,5088,0.961722437626433,0.0,0,0.6297521400265396
4,x,3,"['z', 'x', 'x', 'x']",0.005,m2,0,100000,63311,0,0,22563,0.8175807430556452,0.0,0,1.45461137406528
4,x,2,"['x', 'x', 'x', 'x']",0.0001,m2,0,100000,98694,0,0,512,0.9920191379864909,0.0,0,0.11592897609807551
4,x,2,"['x', 'x', 'x', 'x']",0.001,m2,0,100000,87734,0,0,5067,0.9241675708130997,0.0,0,0.5436976558994502
