n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,222,415,0,1.0,0.00022200000000005549,0,5.997628380078822
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,608251,51,96,0,0.608251,8.384696449326157e-05,0,17.668352260021493
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,1000000,402451,8,17,391371,0.6612419059887058,1.9878196351852395e-05,0,27.743737546959892
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,790,1399,0,1.0,0.0007899999999999574,0,89.68078365619294
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,1000000,272477,4,9,390688,0.44718797594664145,1.4680138140099608e-05,0,19.044978806981817
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,402451,8,17,0,0.402451,1.9878196351852395e-05,0,33.18835839582607
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,0,1000000,1000000,222,415,0,1.0,0.00022200000000005549,0,2.555618845159188
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,523095,105,182,0,0.523095,0.00020072835718176751,0,88.56181657710113
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,272477,4,9,0,0.272477,1.4680138140099608e-05,0,28.9416062370874
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,0,1000000,608251,51,96,391749,1.0,8.384696449326157e-05,0,2.8962894279975444
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,339587,10,19,0,0.339587,2.9447534799609265e-05,0,75.8864522271324
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,228862,3,6,0,0.228862,1.3108336027856105e-05,0,144.76998396590352
