n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.1,normal,anqi,0,1000000,1000000,375809,0,0,1.0,0.37580899999999995,0,1.452146642957814
3,x,5,"['z', 'z', 'x']",0.1,normal,val,0,1000000,1000000,375515,354680,0,1.0,0.37551500000000004,0,1.5473798460443504
3,x,7,"['z', 'x', 'z']",0.1,normal,anqi,0,1000000,285080,139460,0,0,0.28508,0.4891960151536411,0,11.804376738029532
3,x,3,"['z', 'x', 'x']",0.1,normal,anqi,0,1000000,264353,101859,0,0,0.264353,0.38531433348590716,0,18.197062189981807
3,x,3,"['z', 'x', 'x']",0.1,normal,val,0,1000000,264353,102088,124325,0,0.264353,0.38618059942576777,0,19.28766688995529
3,x,7,"['z', 'x', 'z']",0.1,normal,val,0,1000000,285080,139700,142501,0,0.28508,0.490037884102708,0,18.147751964977942
3,x,3,"['z', 'x', 'x']",0.05,normal,val,0,1000000,348496,58837,83690,0,0.348496,0.16883120609705704,0,20.585414851957466
3,x,3,"['z', 'x', 'x']",0.05,normal,anqi,0,1000000,348496,58790,0,0,0.348496,0.16869634084752771,0,19.69138601695886
3,x,4,"['x', 'z', 'x']",0.1,normal,val,0,1000000,142559,70938,126101,0,0.142559,0.4976045005927371,0,57.85575199598679
3,x,2,"['x', 'x', 'x']",0.05,normal,val,0,1000000,106248,10101,15434,0,0.106248,0.09507002484752658,0,41.66149206098635
3,x,5,"['z', 'z', 'x']",0.05,normal,val,0,1000000,1000000,197899,249142,0,1.0,0.19789900000000005,0,0.6587133360444568
3,x,5,"['z', 'z', 'x']",0.05,normal,anqi,0,1000000,1000000,197961,0,0,1.0,0.19796100000000005,0,1.5454654220375232
3,x,2,"['x', 'x', 'x']",0.05,normal,anqi,0,1000000,106248,10082,0,0,0.106248,0.09489119795196144,0,54.844226860965136
3,x,7,"['z', 'x', 'z']",0.05,normal,val,0,1000000,407800,170018,197845,0,0.4078,0.41691515448749383,0,7.9154726839624345
3,x,6,"['x', 'x', 'z']",0.1,normal,anqi,0,1000000,132318,65230,0,0,0.132318,0.4929790353542224,0,89.88748262100853
3,x,7,"['z', 'x', 'z']",0.05,normal,anqi,0,1000000,407800,169830,0,0,0.4078,0.4164541441883276,0,8.19314334297087
3,x,4,"['x', 'z', 'x']",0.1,normal,anqi,0,1000000,142559,71047,0,0,0.142559,0.4983690963039864,0,98.55173285899218
3,x,4,"['x', 'z', 'x']",0.05,normal,anqi,0,1000000,209417,91314,0,0,0.209417,0.43603909902252447,0,50.42469616298331
3,x,3,"['z', 'x', 'x']",0.01,normal,anqi,0,1000000,739670,5503,0,0,0.73967,0.0074398042370246165,0,3.355327576980926
