n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,2.0404494979884475
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.950859869015403
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,init,1000000,882902,30,57,0,0.882902,3.397885609046636e-05,0,5.242316493066028
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,init,1000000,860769,8,17,0,0.860769,9.29401500282534e-06,0,6.613228736096062
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,init,1000000,830443,0,0,0,0.830443,0.0,0,7.98900473897811
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.2083238379564136
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,init,1000000,745620,0,1,0,0.74562,0.0,0,10.475727840093896
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,init,1000000,935008,0,1,0,0.935008,0.0,0,5.463286977959797
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,init,1000000,817642,0,0,0,0.817642,0.0,0,5.350197053980082
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,init,1000000,743848,0,0,0,0.743848,0.0,0,20.506642182008363
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.1403022080194205
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,init,1000000,897230,0,0,0,0.89723,0.0,0,4.54598002799321
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,init,1000000,503367,6,11,0,0.503367,1.1919732521237236e-05,0,23.096197170089
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,init,1000000,927321,0,0,0,0.927321,0.0,0,2.8398751239292324
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,init,1000000,961816,0,0,0,0.961816,0.0,0,3.6330686560831964
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,init,1000000,673657,4,6,0,0.673657,5.937739829042776e-06,0,17.496315547963604
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.4213302570860833
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,init,1000000,592121,2,2,0,0.592121,3.377688006289681e-06,0,27.863087147008628
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,init,1000000,956177,0,0,0,0.956177,0.0,0,1.7426907090703025
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,init,1000000,982988,0,0,0,0.982988,0.0,0,0.8536082989303395
